Description	Target	Measure	E11	E10	E01
["""113"""]	[target]	0.0	0.0	32.0	5504.0
["""2183"""]	[target]	0.0	0.0	10.0	5504.0
["""1142"""]	[target]	0.0	0.0	140.0	5504.0
["""1371"""]	[target]	0.0	0.0	23.0	5504.0
["""1809"""]	[target]	0.0	0.0	15.0	5504.0
["""2126"""]	[target]	0.0	0.0	12.0	5504.0
["""4351"""]	[target]	0.0	0.0	18.0	5504.0
["""1593"""]	[target]	0.0	0.0	19.0	5504.0
["""2027"""]	[target]	0.0	0.0	15.0	5504.0
["""4479""", """4688"""]	[target]	0.0	0.0	10.0	5504.0
["""803""", """816"""]	[target]	0.0	0.0	18.0	5504.0
["""3832""", """4220"""]	[target]	0.0	0.0	11.0	5504.0
["""1072""", """2365"""]	[target]	0.0	0.0	24.0	5504.0
["""4127""", """4587"""]	[target]	0.0	0.0	12.0	5504.0
["""3331""", """4591""", """4685"""]	[target]	0.0	0.0	10.0	5504.0
["""3678""", """4677"""]	[target]	0.0	0.0	20.0	5504.0
["""2623""", """4571"""]	[target]	0.0	0.0	11.0	5504.0
["""2535""", """3381"""]	[target]	0.0	0.0	50.0	5504.0
["""1976""", """2155""", """4289"""]	[target]	0.0	0.0	14.0	5504.0
["""404""", """865"""]	[target]	0.0	0.0	12.0	5504.0
["""1142""", """3832"""]	[target]	0.0	0.0	23.0	5504.0
["""3670""", """4599"""]	[target]	0.0	0.0	13.0	5504.0
["""1246""", """4075"""]	[target]	0.0	0.0	15.0	5504.0
["""453""", """2991"""]	[target]	0.0	0.0	12.0	5504.0
["""3749""", """4203""", """4515"""]	[target]	0.0	0.0	12.0	5504.0
["""416""", """2686""", """3032"""]	[target]	0.0	0.0	11.0	5504.0
["""1966""", """2713"""]	[target]	0.0	0.0	14.0	5504.0
["""3867""", """4604"""]	[target]	0.0	0.0	10.0	5504.0
["""988""", """4587""", """4650"""]	[target]	0.0	0.0	10.0	5504.0
["""718""", """2174""", """4257"""]	[target]	0.0	0.0	14.0	5504.0
["""765""", """1205"""]	[target]	0.0	0.0	13.0	5504.0
["""2578""", """3381"""]	[target]	0.0	0.0	59.0	5504.0
["""1977""", """3473"""]	[target]	0.0	0.0	14.0	5504.0
["""2895""", """4675"""]	[target]	0.0	0.0	16.0	5504.0
["""1534""", """3272""", """3684"""]	[target]	0.0	0.0	10.0	5504.0
["""3210"""]	[target]	0.0	0.0	13.0	5504.0
["""2854""", """4602"""]	[target]	0.0	0.0	14.0	5504.0
["""279""", """2008""", """2174"""]	[target]	0.0	0.0	10.0	5504.0
["""1641""", """2424"""]	[target]	0.0	0.0	12.0	5504.0
["""4602""", """4667"""]	[target]	0.0	0.0	62.0	5504.0
["""2835""", """4623"""]	[target]	0.0	0.0	19.0	5504.0
["""2155""", """4599"""]	[target]	0.0	0.0	14.0	5504.0
["""600""", """4713"""]	[target]	0.0	0.0	18.0	5504.0
["""1337""", """1399""", """4328"""]	[target]	0.0	0.0	11.0	5504.0
["""4292""", """4391"""]	[target]	0.0	0.0	18.0	5504.0
["""128""", """1602""", """3776"""]	[target]	0.0	0.0	15.0	5504.0
["""336""", """2920"""]	[target]	0.0	0.0	10.0	5504.0
["""509""", """1835"""]	[target]	0.0	0.0	19.0	5504.0
["""1338""", """4685"""]	[target]	0.0	0.0	13.0	5504.0
["""448""", """4657"""]	[target]	0.0	0.0	12.0	5504.0
