Description	Target	Measure	E11	E10	E01
["""633"""]	[target]	0.03553090814454876	985.0	146.0	4519.0
["""3355"""]	[target]	0.033784253504004456	904.0	65.0	4600.0
["""3818"""]	[target]	0.020079385875525265	1304.0	1776.0	4200.0
["""107"""]	[target]	0.017096572812605404	890.0	1013.0	4614.0
["""3045"""]	[target]	0.016793518292401534	1075.0	1450.0	4429.0
["""1878"""]	[target]	0.0159965302101858	963.0	1243.0	4541.0
["""633""", """3045"""]	[target]	0.014159016155447535	392.0	57.0	5112.0
["""3110"""]	[target]	0.014151118566039395	879.0	1161.0	4625.0
["""633""", """1878"""]	[target]	0.013362077587898931	374.0	63.0	5130.0
["""107""", """633"""]	[target]	0.013048773531597984	365.0	61.0	5139.0
["""1105"""]	[target]	0.012454127136632154	824.0	1136.0	4680.0
["""633""", """3110"""]	[target]	0.011277856704157192	320.0	63.0	5184.0
["""633""", """1105"""]	[target]	0.010947519602361571	311.0	62.0	5193.0
["""979"""]	[target]	0.010786596934170644	283.0	8.0	5221.0
["""2014"""]	[target]	0.010644935471495495	357.0	184.0	5147.0
["""2431"""]	[target]	0.00971126215065174	478.0	513.0	5026.0
["""633""", """3832"""]	[target]	0.008975820799685641	248.0	35.0	5256.0
["""3355""", """3832"""]	[target]	0.008836288467697325	236.0	16.0	5268.0
["""3824"""]	[target]	0.007748698804062342	214.0	30.0	5290.0
["""3355""", """4704"""]	[target]	0.006871298902418277	182.0	9.0	5322.0
["""3104"""]	[target]	0.006833791542063005	185.0	18.0	5319.0
["""1940"""]	[target]	0.006418165426126195	285.0	269.0	5219.0
["""4642"""]	[target]	0.005987288792711597	329.0	394.0	5175.0
["""2632"""]	[target]	0.0059421066589503005	210.0	127.0	5294.0
["""4660"""]	[target]	0.00572852514226059	317.0	382.0	5187.0
["""2317"""]	[target]	0.005581664639536195	153.0	19.0	5351.0
["""4632""", """4704"""]	[target]	0.005289404316767905	190.0	120.0	5314.0
["""3818""", """3832"""]	[target]	0.00528658198074117	336.0	451.0	5168.0
["""640""", """2926"""]	[target]	0.005242266353654746	142.0	14.0	5362.0
["""2014""", """2175"""]	[target]	0.004873332568826874	132.0	13.0	5372.0
["""1874"""]	[target]	0.004814261570934019	134.0	21.0	5370.0
["""107""", """3832"""]	[target]	0.0048028979548263824	233.0	246.0	5271.0
["""4642""", """4660"""]	[target]	0.004748308034309307	142.0	43.0	5362.0
["""633""", """4660"""]	[target]	0.004590653334149335	126.0	16.0	5378.0
["""2087"""]	[target]	0.004524873098859598	119.0	4.0	5385.0
["""2371""", """2926"""]	[target]	0.004449858378149057	125.0	22.0	5379.0
["""21"""]	[target]	0.004311811486174811	181.0	157.0	5323.0
["""4660""", """4704"""]	[target]	0.004240757938835126	139.0	66.0	5365.0
["""1145"""]	[target]	0.00422171954932146	116.0	15.0	5388.0
["""2177"""]	[target]	0.004134375676494139	108.0	2.0	5396.0
["""3110""", """3832"""]	[target]	0.0041340785884913245	232.0	283.0	5272.0
["""2926""", """4512"""]	[target]	0.0041139013616335405	111.0	10.0	5393.0
["""633""", """3383"""]	[target]	0.0040162336807084325	112.0	18.0	5392.0
["""2960"""]	[target]	0.0039946700431708485	111.0	17.0	5393.0
["""2837"""]	[target]	0.003900443631611669	109.0	18.0	5395.0
["""3446"""]	[target]	0.0038936106075469464	209.0	245.0	5295.0
["""4687""", """4704"""]	[target]	0.0038810586394280545	116.0	35.0	5388.0
["""633""", """4642"""]	[target]	0.0038402833110418298	107.0	17.0	5397.0
["""698"""]	[target]	0.0038062172200524886	107.0	19.0	5397.0
["""1976"""]	[target]	0.0037948536039448524	206.0	244.0	5298.0
