Description	Target	Measure	E11	E10	E01
["""1009"""]	[target]	0.0	0.0	13.0	5504.0
["""1488""", """4630""", """4660""", """4695"""]	[target]	0.0	0.0	10.0	5504.0
["""4037"""]	[target]	0.0	0.0	13.0	5504.0
["""2301"""]	[target]	0.0	0.0	10.0	5504.0
["""1516"""]	[target]	0.0	0.0	11.0	5504.0
["""1105""", """1748""", """2032"""]	[target]	0.0	0.0	16.0	5504.0
["""3876"""]	[target]	0.0	0.0	43.0	5504.0
["""4261"""]	[target]	0.0	0.0	24.0	5504.0
["""3367"""]	[target]	0.0	0.0	22.0	5504.0
["""600"""]	[target]	0.0	0.0	20.0	5504.0
["""2885"""]	[target]	0.0	0.0	28.0	5504.0
["""3867""", """4621"""]	[target]	0.0	0.0	10.0	5504.0
["""227""", """2032""", """3818"""]	[target]	0.0	0.0	10.0	5504.0
["""2926""", """3056""", """4651"""]	[target]	0.0	0.0	13.0	5504.0
["""2894""", """4592"""]	[target]	0.0	0.0	10.0	5504.0
["""1128""", """4572""", """4659"""]	[target]	0.0	0.0	11.0	5504.0
["""1337""", """2222""", """4684"""]	[target]	0.0	0.0	10.0	5504.0
["""4335""", """4632""", """4686"""]	[target]	0.0	0.0	13.0	5504.0
["""2703""", """4634"""]	[target]	0.0	0.0	21.0	5504.0
["""175""", """4632""", """4661""", """4688""", """4713"""]	[target]	0.0	0.0	10.0	5504.0
["""959""", """2926""", """4665"""]	[target]	0.0	0.0	13.0	5504.0
["""318""", """3406""", """3941""", """4624"""]	[target]	0.0	0.0	11.0	5504.0
["""2873""", """4694"""]	[target]	0.0	0.0	16.0	5504.0
["""1410""", """4632"""]	[target]	0.0	0.0	11.0	5504.0
["""2487""", """2868""", """4621"""]	[target]	0.0	0.0	12.0	5504.0
["""2056""", """4657"""]	[target]	0.0	0.0	24.0	5504.0
["""559""", """3381""", """4630"""]	[target]	0.0	0.0	14.0	5504.0
["""1885""", """4653"""]	[target]	0.0	0.0	16.0	5504.0
["""1830""", """4659"""]	[target]	0.0	0.0	19.0	5504.0
["""2032""", """3553"""]	[target]	0.0	0.0	45.0	5504.0
["""789""", """4703"""]	[target]	0.0	0.0	17.0	5504.0
["""600""", """4572"""]	[target]	0.0	0.0	17.0	5504.0
["""3972""", """4607""", """4688"""]	[target]	0.0	0.0	11.0	5504.0
["""765""", """3364""", """4571""", """4632"""]	[target]	0.0	0.0	10.0	5504.0
["""453""", """1602""", """3832"""]	[target]	0.0	0.0	22.0	5504.0
["""2781""", """4587""", """4686""", """4713"""]	[target]	0.0	0.0	11.0	5504.0
["""4172""", """4665"""]	[target]	0.0	0.0	11.0	5504.0
["""2427""", """4622""", """4650""", """4659"""]	[target]	0.0	0.0	11.0	5504.0
["""462""", """4605""", """4654"""]	[target]	0.0	0.0	10.0	5504.0
["""364""", """2926""", """4535"""]	[target]	0.0	0.0	20.0	5504.0
["""2032""", """3049""", """3408"""]	[target]	0.0	0.0	10.0	5504.0
["""794""", """4632""", """4686"""]	[target]	0.0	0.0	24.0	5504.0
["""803""", """2981""", """4622""", """4630"""]	[target]	0.0	0.0	10.0	5504.0
["""1684""", """4667"""]	[target]	0.0	0.0	14.0	5504.0
["""720""", """4648"""]	[target]	0.0	0.0	13.0	5504.0
["""720""", """4570""", """4605""", """4648"""]	[target]	0.0	0.0	10.0	5504.0
["""1853""", """4584""", """4698"""]	[target]	0.0	0.0	11.0	5504.0
["""100""", """3992""", """4659""", """4712"""]	[target]	0.0	0.0	10.0	5504.0
["""789""", """4605""", """4632"""]	[target]	0.0	0.0	17.0	5504.0
["""1416""", """2032"""]	[target]	0.0	0.0	23.0	5504.0
