quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift
0.19839002137983247,Attribute 4=='1' AND Attribute 5=='1',1500,7000,1500,4000,5500,0.21428571428571427,0.7857142857142857,0.375,0.625,1.0,0.45454545454545453,0.5714285714285714,1.75
0.19839002137983247,Attribute 4=='1' AND Attribute 5=='1' AND Attribute 6=='0',1500,7000,1500,4000,5500,0.21428571428571427,0.7857142857142857,0.375,0.625,1.0,0.45454545454545453,0.5714285714285714,1.75
0.19839002137983247,Attribute 3=='0' AND Attribute 4=='1' AND Attribute 5=='1',1500,7000,1500,4000,5500,0.21428571428571427,0.7857142857142857,0.375,0.625,1.0,0.45454545454545453,0.5714285714285714,1.75
0.19839002137983247,Attribute 2=='1' AND Attribute 3=='1',1500,7000,1500,4000,5500,0.21428571428571427,0.7857142857142857,0.375,0.625,1.0,0.45454545454545453,0.5714285714285714,1.75
0.19839002137983247,Attribute 2=='1' AND Attribute 3=='1' AND Attribute 6=='0',1500,7000,1500,4000,5500,0.21428571428571427,0.7857142857142857,0.375,0.625,1.0,0.45454545454545453,0.5714285714285714,1.75
0.19839002137983247,Attribute 2=='1' AND Attribute 3=='1' AND Attribute 5=='0',1500,7000,1500,4000,5500,0.21428571428571427,0.7857142857142857,0.375,0.625,1.0,0.45454545454545453,0.5714285714285714,1.75
0.19839002137983247,Attribute 2=='1' AND Attribute 3=='1' AND Attribute 4=='0',1500,7000,1500,4000,5500,0.21428571428571427,0.7857142857142857,0.375,0.625,1.0,0.45454545454545453,0.5714285714285714,1.75
0.19839002137983247,Attribute 2=='0' AND Attribute 4=='1' AND Attribute 5=='1',1500,7000,1500,4000,5500,0.21428571428571427,0.7857142857142857,0.375,0.625,1.0,0.45454545454545453,0.5714285714285714,1.75
0.19839002137983247,Attribute 1=='1' AND Attribute 3=='1',1500,7000,1500,4000,5500,0.21428571428571427,0.7857142857142857,0.375,0.625,1.0,0.45454545454545453,0.5714285714285714,1.75
0.19839002137983247,Attribute 1=='1' AND Attribute 3=='1' AND Attribute 6=='0',1500,7000,1500,4000,5500,0.21428571428571427,0.7857142857142857,0.375,0.625,1.0,0.45454545454545453,0.5714285714285714,1.75
0.19839002137983247,Attribute 1=='1' AND Attribute 3=='1' AND Attribute 5=='0',1500,7000,1500,4000,5500,0.21428571428571427,0.7857142857142857,0.375,0.625,1.0,0.45454545454545453,0.5714285714285714,1.75
0.19839002137983247,Attribute 1=='1' AND Attribute 3=='1' AND Attribute 4=='0',1500,7000,1500,4000,5500,0.21428571428571427,0.7857142857142857,0.375,0.625,1.0,0.45454545454545453,0.5714285714285714,1.75
0.19839002137983247,Attribute 1=='1' AND Attribute 2=='1',1500,7000,1500,4000,5500,0.21428571428571427,0.7857142857142857,0.375,0.625,1.0,0.45454545454545453,0.5714285714285714,1.75
0.19839002137983247,Attribute 1=='1' AND Attribute 2=='1' AND Attribute 6=='0',1500,7000,1500,4000,5500,0.21428571428571427,0.7857142857142857,0.375,0.625,1.0,0.45454545454545453,0.5714285714285714,1.75
0.19839002137983247,Attribute 1=='1' AND Attribute 2=='1' AND Attribute 5=='0',1500,7000,1500,4000,5500,0.21428571428571427,0.7857142857142857,0.375,0.625,1.0,0.45454545454545453,0.5714285714285714,1.75
0.19839002137983247,Attribute 1=='1' AND Attribute 2=='1' AND Attribute 4=='0',1500,7000,1500,4000,5500,0.21428571428571427,0.7857142857142857,0.375,0.625,1.0,0.45454545454545453,0.5714285714285714,1.75
0.19839002137983247,Attribute 1=='1' AND Attribute 2=='1' AND Attribute 3=='1',1500,7000,1500,4000,5500,0.21428571428571427,0.7857142857142857,0.375,0.625,1.0,0.45454545454545453,0.5714285714285714,1.75
0.19839002137983247,Attribute 1=='0' AND Attribute 4=='1' AND Attribute 5=='1',1500,7000,1500,4000,5500,0.21428571428571427,0.7857142857142857,0.375,0.625,1.0,0.45454545454545453,0.5714285714285714,1.75
0.16198477414681167,Attribute 6=='1',1000,7000,1000,4000,6000,0.14285714285714285,0.8571428571428571,0.25,0.75,1.0,0.5,0.5714285714285714,1.75
0.16198477414681167,Attribute 5=='0' AND Attribute 6=='1',1000,7000,1000,4000,6000,0.14285714285714285,0.8571428571428571,0.25,0.75,1.0,0.5,0.5714285714285714,1.75
0.16198477414681167,Attribute 4=='0' AND Attribute 6=='1',1000,7000,1000,4000,6000,0.14285714285714285,0.8571428571428571,0.25,0.75,1.0,0.5,0.5714285714285714,1.75
0.16198477414681167,Attribute 4=='0' AND Attribute 5=='0' AND Attribute 6=='1',1000,7000,1000,4000,6000,0.14285714285714285,0.8571428571428571,0.25,0.75,1.0,0.5,0.5714285714285714,1.75
0.16198477414681167,Attribute 3=='0' AND Attribute 6=='1',1000,7000,1000,4000,6000,0.14285714285714285,0.8571428571428571,0.25,0.75,1.0,0.5,0.5714285714285714,1.75
0.16198477414681167,Attribute 3=='0' AND Attribute 5=='0' AND Attribute 6=='1',1000,7000,1000,4000,6000,0.14285714285714285,0.8571428571428571,0.25,0.75,1.0,0.5,0.5714285714285714,1.75
0.16198477414681167,Attribute 3=='0' AND Attribute 4=='0' AND Attribute 6=='1',1000,7000,1000,4000,6000,0.14285714285714285,0.8571428571428571,0.25,0.75,1.0,0.5,0.5714285714285714,1.75
0.16198477414681167,Attribute 2=='0' AND Attribute 6=='1',1000,7000,1000,4000,6000,0.14285714285714285,0.8571428571428571,0.25,0.75,1.0,0.5,0.5714285714285714,1.75
0.16198477414681167,Attribute 2=='0' AND Attribute 5=='0' AND Attribute 6=='1',1000,7000,1000,4000,6000,0.14285714285714285,0.8571428571428571,0.25,0.75,1.0,0.5,0.5714285714285714,1.75
0.16198477414681167,Attribute 2=='0' AND Attribute 4=='0' AND Attribute 6=='1',1000,7000,1000,4000,6000,0.14285714285714285,0.8571428571428571,0.25,0.75,1.0,0.5,0.5714285714285714,1.75
0.16198477414681167,Attribute 2=='0' AND Attribute 3=='0' AND Attribute 6=='1',1000,7000,1000,4000,6000,0.14285714285714285,0.8571428571428571,0.25,0.75,1.0,0.5,0.5714285714285714,1.75
0.16198477414681167,Attribute 1=='0' AND Attribute 6=='1',1000,7000,1000,4000,6000,0.14285714285714285,0.8571428571428571,0.25,0.75,1.0,0.5,0.5714285714285714,1.75
0.16198477414681167,Attribute 1=='0' AND Attribute 5=='0' AND Attribute 6=='1',1000,7000,1000,4000,6000,0.14285714285714285,0.8571428571428571,0.25,0.75,1.0,0.5,0.5714285714285714,1.75
0.16198477414681167,Attribute 1=='0' AND Attribute 4=='0' AND Attribute 6=='1',1000,7000,1000,4000,6000,0.14285714285714285,0.8571428571428571,0.25,0.75,1.0,0.5,0.5714285714285714,1.75
0.16198477414681167,Attribute 1=='0' AND Attribute 3=='0' AND Attribute 6=='1',1000,7000,1000,4000,6000,0.14285714285714285,0.8571428571428571,0.25,0.75,1.0,0.5,0.5714285714285714,1.75
0.16198477414681167,Attribute 1=='0' AND Attribute 2=='0' AND Attribute 6=='1',1000,7000,1000,4000,6000,0.14285714285714285,0.8571428571428571,0.25,0.75,1.0,0.5,0.5714285714285714,1.75
0.09719086448808702,Attribute 4=='1' AND Attribute 5=='1' AND col_722=='4',360,7000,360,4000,6640,0.05142857142857143,0.9485714285714286,0.09,0.91,1.0,0.5481927710843374,0.5714285714285714,1.75
0.09678505534831042,Attribute 4=='1' AND Attribute 5=='1' AND col_1114=='2',357,7000,357,4000,6643,0.051,0.949,0.08925,0.91075,1.0,0.5483968086707812,0.5714285714285714,1.75
0.09651356798225172,Attribute 4=='1' AND Attribute 5=='1' AND col_576=='3',355,7000,355,4000,6645,0.05071428571428571,0.9492857142857143,0.08875,0.91125,1.0,0.5485327313769752,0.5714285714285714,1.75
0.09651356798225172,Attribute 2=='1' AND Attribute 3=='1' AND col_1790=='1',355,7000,355,4000,6645,0.05071428571428571,0.9492857142857143,0.08875,0.91125,1.0,0.5485327313769752,0.5714285714285714,1.75
0.09651356798225172,Attribute 1=='1' AND Attribute 3=='1' AND col_1790=='1',355,7000,355,4000,6645,0.05071428571428571,0.9492857142857143,0.08875,0.91125,1.0,0.5485327313769752,0.5714285714285714,1.75
0.09651356798225172,Attribute 1=='1' AND Attribute 2=='1' AND col_1790=='1',355,7000,355,4000,6645,0.05071428571428571,0.9492857142857143,0.08875,0.91125,1.0,0.5485327313769752,0.5714285714285714,1.75
0.09637753751579946,Attribute 2=='1' AND Attribute 3=='1' AND col_1988=='4',354,7000,354,4000,6646,0.05057142857142857,0.9494285714285714,0.0885,0.9115,1.0,0.5486006620523624,0.5714285714285714,1.75
0.09637753751579946,Attribute 1=='1' AND Attribute 3=='1' AND col_1988=='4',354,7000,354,4000,6646,0.05057142857142857,0.9494285714285714,0.0885,0.9115,1.0,0.5486006620523624,0.5714285714285714,1.75
0.09637753751579946,Attribute 1=='1' AND Attribute 2=='1' AND col_1988=='4',354,7000,354,4000,6646,0.05057142857142857,0.9494285714285714,0.0885,0.9115,1.0,0.5486006620523624,0.5714285714285714,1.75
0.09624131477984876,Attribute 4=='1' AND Attribute 5=='1' AND col_369=='2',353,7000,353,4000,6647,0.05042857142857143,0.9495714285714286,0.08825,0.91175,1.0,0.5486685722882504,0.5714285714285714,1.75
0.09610489895680939,Attribute 4=='1' AND Attribute 5=='1' AND col_72=='0',352,7000,352,4000,6648,0.05028571428571429,0.9497142857142857,0.088,0.912,1.0,0.5487364620938628,0.5714285714285714,1.75
0.09596828922328016,Attribute 4=='1' AND Attribute 5=='1' AND col_1539=='1',351,7000,351,4000,6649,0.05014285714285714,0.9498571428571428,0.08775,0.91225,1.0,0.5488043314784178,0.5714285714285714,1.75
0.09596828922328016,Attribute 4=='1' AND Attribute 5=='1' AND col_1512=='2',351,7000,351,4000,6649,0.05014285714285714,0.9498571428571428,0.08775,0.91225,1.0,0.5488043314784178,0.5714285714285714,1.75
0.09596828922328016,Attribute 2=='1' AND Attribute 3=='1' AND col_259=='0',351,7000,351,4000,6649,0.05014285714285714,0.9498571428571428,0.08775,0.91225,1.0,0.5488043314784178,0.5714285714285714,1.75
0.09596828922328016,Attribute 2=='1' AND Attribute 3=='1' AND col_1995=='0',351,7000,351,4000,6649,0.05014285714285714,0.9498571428571428,0.08775,0.91225,1.0,0.5488043314784178,0.5714285714285714,1.75
0.09596828922328016,Attribute 1=='1' AND Attribute 3=='1' AND col_259=='0',351,7000,351,4000,6649,0.05014285714285714,0.9498571428571428,0.08775,0.91225,1.0,0.5488043314784178,0.5714285714285714,1.75
