quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift
0.07373375646587278,2032=='0' AND 4641=='0' AND 4686=='0',16667,22470,6760,6880,5803,0.7417445482866044,0.25825545171339565,0.9825581395348837,0.01744186046511628,0.40559188816223674,0.02067895915905566,0.30618602581219406,1.324658390553119
0.07291832912161572,2032=='0' AND 4578=='0' AND 4641=='0',16606,22470,6723,6880,5864,0.7390298175344905,0.26097018246550957,0.9771802325581396,0.022819767441860466,0.4048536673491509,0.026773533424283767,0.30618602581219406,1.3222473699615436
0.07248636316552416,2032=='0' AND 4605=='0' AND 4641=='0',16801,22470,6773,6880,5669,0.7477080551846907,0.2522919448153093,0.9844476744186047,0.015552325581395349,0.4031307660258318,0.018874581054859764,0.30618602581219406,1.3166203942733197
0.07134508969978068,2032=='0' AND 4641=='0' AND 803=='0',16986,22470,6804,6880,5484,0.7559412550066755,0.24405874499332444,0.9889534883720931,0.011046511627906977,0.40056517131755565,0.013858497447118891,0.30618602581219406,1.3082411917885863
0.07067143275046646,2032=='0' AND 4641=='0' AND 4650=='0',16895,22470,6761,6880,5575,0.7518914107699154,0.24810858923008455,0.982703488372093,0.017296511627906977,0.4001775673276117,0.021345291479820627,0.30618602581219406,1.3069752816644526
0.07058008809253459,2032=='0' AND 4578=='0' AND 4650=='0',16758,22470,6717,6880,5712,0.7457943925233644,0.2542056074766355,0.9763081395348837,0.023691860465116277,0.4008234872896527,0.02853641456582633,0.30618602581219406,1.3090848487497815
0.07046368901303203,2032=='0' AND 4578=='0' AND 4605=='0',16809,22470,6730,6880,5661,0.748064085447263,0.251935914552737,0.9781976744186046,0.02180232558139535,0.4003807484085906,0.026497085320614733,0.30618602581219406,1.307638868712359
0.06996125378267298,2032=='0' AND 4578=='0' AND 4668=='0',16872,22470,6738,6880,5598,0.75086782376502,0.24913217623497996,0.979360465116279,0.02063953488372093,0.3993598862019915,0.02536620221507681,0.30618602581219406,1.3043047446160971
0.06982746515207239,2032=='0' AND 4605=='0' AND 4650=='0',16970,22470,6765,6880,5500,0.7552291944815309,0.24477080551846908,0.9832848837209303,0.016715116279069766,0.3986446670595168,0.02090909090909091,0.30618602581219406,1.3019688472132764
0.0697546587855161,2032=='0' AND 4641=='0' AND 4659=='0',16701,22470,6681,6880,5769,0.7432576769025367,0.2567423230974633,0.9710755813953489,0.028924418604651163,0.4000359259924555,0.03449471312185821,0.30618602581219406,1.3065126827108249
