Description	Target	Measure	E11	E10	E01
["""3355"""]	[target]	0.033784253504004456	904.0	65.0	4600.0
["""1878"""]	[target]	0.0159965302101858	963.0	1243.0	4541.0
["""3110"""]	[target]	0.014151118566039395	879.0	1161.0	4625.0
["""1105"""]	[target]	0.012454127136632154	824.0	1136.0	4680.0
["""979"""]	[target]	0.010786596934170644	283.0	8.0	5221.0
["""2431"""]	[target]	0.00971126215065174	478.0	513.0	5026.0
["""3824"""]	[target]	0.007748698804062342	214.0	30.0	5290.0
["""3104"""]	[target]	0.006833791542063005	185.0	18.0	5319.0
["""2632"""]	[target]	0.0059421066589503005	210.0	127.0	5294.0
["""4660"""]	[target]	0.00572852514226059	317.0	382.0	5187.0
["""2317"""]	[target]	0.005581664639536195	153.0	19.0	5351.0
["""640"""]	[target]	0.005208200262665406	142.0	16.0	5362.0
["""2175"""]	[target]	0.004848327661923359	134.0	19.0	5370.0
["""1874"""]	[target]	0.004814261570934019	134.0	21.0	5370.0
["""2087"""]	[target]	0.004524873098859598	119.0	4.0	5385.0
["""2371"""]	[target]	0.0043817261961703775	125.0	26.0	5379.0
["""1145"""]	[target]	0.00422171954932146	116.0	15.0	5388.0
["""2177"""]	[target]	0.004134375676494139	108.0	2.0	5396.0
["""4512"""]	[target]	0.004084365862687113	112.0	14.0	5392.0
["""3446"""]	[target]	0.0038936106075469464	209.0	245.0	5295.0
["""698"""]	[target]	0.0038062172200524886	107.0	19.0	5397.0
["""1976"""]	[target]	0.0037948536039448524	206.0	244.0	5298.0
["""2859"""]	[target]	0.003380564384020706	92.0	10.0	5412.0
["""4378"""]	[target]	0.003323845332816796	87.0	2.0	5417.0
["""409"""]	[target]	0.0032995831459203184	123.0	85.0	5381.0
["""2493"""]	[target]	0.0032309310599367117	168.0	191.0	5336.0
["""2746"""]	[target]	0.003135392509698437	83.0	4.0	5421.0
["""3980"""]	[target]	0.0030853826958914107	87.0	16.0	5417.0
["""4535"""]	[target]	0.0030109373938529316	142.0	145.0	5362.0
["""3939"""]	[target]	0.002949341147936159	166.0	203.0	5338.0
["""3129"""]	[target]	0.0028355564428583905	186.0	255.0	5318.0
["""1958"""]	[target]	0.0028266190454404026	75.0	4.0	5429.0
["""1449"""]	[target]	0.0027164489110635373	77.0	15.0	5427.0
["""1421"""]	[target]	0.0026823828200741966	77.0	17.0	5427.0
["""3833"""]	[target]	0.0026677017212684705	70.0	2.0	5434.0
["""3643"""]	[target]	0.0026153399607725	81.0	30.0	5423.0
["""4204"""]	[target]	0.0025845418378141133	93.0	59.0	5411.0
["""1005"""]	[target]	0.002427803158996151	96.0	75.0	5408.0
["""4567"""]	[target]	0.002380491894548019	63.0	3.0	5441.0
["""4118"""]	[target]	0.0022433610239157814	138.0	181.0	5366.0
["""3145"""]	[target]	0.0022237532157300573	66.0	19.0	5438.0
["""524"""]	[target]	0.002204541524881417	58.0	2.0	5446.0
["""2711"""]	[target]	0.002165251636509263	117.0	138.0	5387.0
["""3400"""]	[target]	0.002060305299515212	60.0	15.0	5444.0
["""2784"""]	[target]	0.002022797939159942	63.0	24.0	5441.0
["""3771"""]	[target]	0.001968430834644977	51.0	0.0	5453.0
["""2959"""]	[target]	0.0019383754316936253	97.0	106.0	5407.0
["""693"""]	[target]	0.001930403570284782	99.0	111.0	5405.0
["""16"""]	[target]	0.0018990360286543358	62.0	29.0	5442.0
["""160"""]	[target]	0.0018968573833003663	54.0	11.0	5450.0
