Description	Target	Measure	E11	E10	E01
["""2951"""]	[target]	0.0	0.0	12.0	5504.0
["""4103"""]	[target]	0.0	0.0	11.0	5504.0
["""888"""]	[target]	0.0	0.0	11.0	5504.0
["""2360"""]	[target]	0.0	0.0	41.0	5504.0
["""3220"""]	[target]	0.0	0.0	10.0	5504.0
["""557"""]	[target]	0.0	0.0	15.0	5504.0
["""2447"""]	[target]	0.0	0.0	17.0	5504.0
["""2910"""]	[target]	0.0	0.0	13.0	5504.0
["""2032""", """3047"""]	[target]	0.0	0.0	15.0	5504.0
["""2222""", """4635"""]	[target]	0.0	0.0	14.0	5504.0
["""3301""", """4641"""]	[target]	0.0	0.0	23.0	5504.0
["""1072""", """2032""", """2377"""]	[target]	0.0	0.0	17.0	5504.0
["""3406""", """4610"""]	[target]	0.0	0.0	36.0	5504.0
["""2868""", """4173""", """4708"""]	[target]	0.0	0.0	13.0	5504.0
["""3939""", """4600"""]	[target]	0.0	0.0	10.0	5504.0
["""1031""", """4632""", """4659"""]	[target]	0.0	0.0	21.0	5504.0
["""794""", """1337""", """2222"""]	[target]	0.0	0.0	12.0	5504.0
["""3678""", """4614"""]	[target]	0.0	0.0	14.0	5504.0
["""364""", """2926""", """4672"""]	[target]	0.0	0.0	11.0	5504.0
["""383""", """4636"""]	[target]	0.0	0.0	11.0	5504.0
["""3553""", """4611"""]	[target]	0.0	0.0	10.0	5504.0
["""4394""", """4697""", """4713"""]	[target]	0.0	0.0	16.0	5504.0
["""4423""", """4620"""]	[target]	0.0	0.0	10.0	5504.0
["""3135""", """3684""", """4606"""]	[target]	0.0	0.0	10.0	5504.0
["""720""", """4623""", """4630""", """4695"""]	[target]	0.0	0.0	10.0	5504.0
["""494""", """4292""", """4574"""]	[target]	0.0	0.0	10.0	5504.0
["""613""", """4121"""]	[target]	0.0	0.0	19.0	5504.0
["""1049""", """2032""", """3258"""]	[target]	0.0	0.0	10.0	5504.0
["""1976""", """4637"""]	[target]	0.0	0.0	24.0	5504.0
["""803""", """4262""", """4596""", """4632"""]	[target]	0.0	0.0	10.0	5504.0
["""3650""", """4641"""]	[target]	0.0	0.0	17.0	5504.0
["""2032""", """3818""", """3957"""]	[target]	0.0	0.0	11.0	5504.0
["""2056""", """4589"""]	[target]	0.0	0.0	16.0	5504.0
["""236""", """4708"""]	[target]	0.0	0.0	14.0	5504.0
["""393""", """1556"""]	[target]	0.0	0.0	11.0	5504.0
["""2112""", """4630"""]	[target]	0.0	0.0	10.0	5504.0
["""2032""", """2409""", """3139"""]	[target]	0.0	0.0	13.0	5504.0
["""4287""", """4667"""]	[target]	0.0	0.0	10.0	5504.0
["""3975""", """4672"""]	[target]	0.0	0.0	13.0	5504.0
["""3591""", """4677"""]	[target]	0.0	0.0	20.0	5504.0
["""2114""", """3473""", """3875""", """4130"""]	[target]	0.0	0.0	13.0	5504.0
["""2623""", """4659""", """4690"""]	[target]	0.0	0.0	11.0	5504.0
["""2118""", """2487""", """4599"""]	[target]	0.0	0.0	11.0	5504.0
["""789""", """4614""", """4650"""]	[target]	0.0	0.0	11.0	5504.0
["""2032""", """3367""", """4605""", """4624""", """4695"""]	[target]	0.0	0.0	10.0	5504.0
["""2032""", """4283"""]	[target]	0.0	0.0	62.0	5504.0
["""35""", """107"""]	[target]	0.0	0.0	11.0	5504.0
["""3867""", """4612""", """4686"""]	[target]	0.0	0.0	10.0	5504.0
["""564""", """2056""", """2586""", """3160""", """4500"""]	[target]	0.0	0.0	10.0	5504.0
["""720""", """4631"""]	[target]	0.0	0.0	13.0	5504.0
