Description	Target	Measure	E11	E10	E01
["""691"""]	[target]	0.0	0.0	12.0	5504.0
["""3469"""]	[target]	0.0	0.0	24.0	5504.0
["""959""", """4535"""]	[target]	0.0	0.0	18.0	5504.0
["""1128""", """4703"""]	[target]	0.0	0.0	19.0	5504.0
["""2608"""]	[target]	0.0	0.0	91.0	5504.0
["""1955"""]	[target]	0.0	0.0	18.0	5504.0
["""856"""]	[target]	0.0	0.0	44.0	5504.0
["""1929"""]	[target]	0.0	0.0	21.0	5504.0
["""2537"""]	[target]	0.0	0.0	11.0	5504.0
["""557"""]	[target]	0.0	0.0	15.0	5504.0
["""2948"""]	[target]	0.0	0.0	15.0	5504.0
["""889""", """1051"""]	[target]	0.0	0.0	10.0	5504.0
["""3272""", """3832"""]	[target]	0.0	0.0	11.0	5504.0
["""803""", """1000""", """4650"""]	[target]	0.0	0.0	10.0	5504.0
["""4106""", """4409"""]	[target]	0.0	0.0	12.0	5504.0
["""37""", """866""", """4659"""]	[target]	0.0	0.0	10.0	5504.0
["""4500""", """4617"""]	[target]	0.0	0.0	10.0	5504.0
["""2870""", """4203"""]	[target]	0.0	0.0	24.0	5504.0
["""3493""", """3549"""]	[target]	0.0	0.0	13.0	5504.0
["""175""", """765"""]	[target]	0.0	0.0	11.0	5504.0
["""2061""", """4641"""]	[target]	0.0	0.0	11.0	5504.0
["""3571"""]	[target]	0.0	0.0	12.0	5504.0
["""921""", """4703"""]	[target]	0.0	0.0	10.0	5504.0
["""3034""", """3469"""]	[target]	0.0	0.0	14.0	5504.0
["""137""", """4712"""]	[target]	0.0	0.0	10.0	5504.0
["""2338""", """4668"""]	[target]	0.0	0.0	10.0	5504.0
["""1743""", """4638"""]	[target]	0.0	0.0	10.0	5504.0
["""1488""", """4705"""]	[target]	0.0	0.0	22.0	5504.0
["""3584""", """4651"""]	[target]	0.0	0.0	14.0	5504.0
["""2670"""]	[target]	0.0	0.0	83.0	5504.0
["""128""", """1092""", """3776"""]	[target]	0.0	0.0	11.0	5504.0
["""1639""", """3333"""]	[target]	0.0	0.0	10.0	5504.0
["""1072""", """2377""", """3818"""]	[target]	0.0	0.0	11.0	5504.0
["""1577""", """4391"""]	[target]	0.0	0.0	14.0	5504.0
["""3381""", """4240""", """4355"""]	[target]	0.0	0.0	29.0	5504.0
["""3338""", """4376"""]	[target]	0.0	0.0	10.0	5504.0
["""902"""]	[target]	0.0	0.0	21.0	5504.0
["""1409""", """1712"""]	[target]	0.0	0.0	10.0	5504.0
["""720""", """1488"""]	[target]	0.0	0.0	14.0	5504.0
["""3555""", """4641"""]	[target]	0.0	0.0	10.0	5504.0
["""803""", """4127"""]	[target]	0.0	0.0	14.0	5504.0
["""3871""", """4605"""]	[target]	0.0	0.0	10.0	5504.0
["""1072""", """1801""", """2424"""]	[target]	0.0	0.0	11.0	5504.0
["""1150""", """4607"""]	[target]	0.0	0.0	10.0	5504.0
["""1103""", """1337""", """2388"""]	[target]	0.0	0.0	11.0	5504.0
["""658""", """1942""", """2032"""]	[target]	0.0	0.0	11.0	5504.0
["""2032""", """2885"""]	[target]	0.0	0.0	16.0	5504.0
["""3144""", """3832"""]	[target]	0.0	0.0	12.0	5504.0
["""1924"""]	[target]	0.0	0.0	15.0	5504.0
["""1184""", """2431"""]	[target]	0.0	0.0	11.0	5504.0
