Description	Target	Measure	E11	E10	E01
["""4130"""]	[target]	0.0	0.0	38.0	5504.0
["""3149"""]	[target]	0.0	0.0	24.0	5504.0
["""310"""]	[target]	0.0	0.0	45.0	5504.0
["""3473"""]	[target]	0.0	0.0	32.0	5504.0
["""2162"""]	[target]	0.0	0.0	29.0	5504.0
["""386"""]	[target]	0.0	0.0	11.0	5504.0
["""2073"""]	[target]	0.0	0.0	10.0	5504.0
["""3364"""]	[target]	0.0	0.0	10.0	5504.0
["""4505"""]	[target]	0.0	0.0	12.0	5504.0
["""4145"""]	[target]	0.0	0.0	16.0	5504.0
["""2364"""]	[target]	0.0	0.0	31.0	5504.0
["""2217"""]	[target]	0.0	0.0	20.0	5504.0
["""2131"""]	[target]	0.0	0.0	13.0	5504.0
["""862"""]	[target]	0.0	0.0	18.0	5504.0
["""1409"""]	[target]	0.0	0.0	17.0	5504.0
["""1096"""]	[target]	0.0	0.0	10.0	5504.0
["""4135"""]	[target]	0.0	0.0	22.0	5504.0
["""4379"""]	[target]	0.0	0.0	11.0	5504.0
["""3822"""]	[target]	0.0	0.0	57.0	5504.0
["""3963"""]	[target]	0.0	0.0	12.0	5504.0
["""3626"""]	[target]	0.0	0.0	16.0	5504.0
["""4107"""]	[target]	0.0	0.0	16.0	5504.0
["""4120"""]	[target]	0.0	0.0	11.0	5504.0
["""141"""]	[target]	0.0	0.0	11.0	5504.0
["""2910"""]	[target]	0.0	0.0	13.0	5504.0
["""3258"""]	[target]	0.0	0.0	23.0	5504.0
["""1296"""]	[target]	0.0	0.0	194.0	5504.0
["""291"""]	[target]	0.0	0.0	13.0	5504.0
["""1933"""]	[target]	0.0	0.0	11.0	5504.0
["""3871"""]	[target]	0.0	0.0	34.0	5504.0
["""2183"""]	[target]	0.0	0.0	10.0	5504.0
["""2100"""]	[target]	0.0	0.0	18.0	5504.0
["""1559"""]	[target]	0.0	0.0	17.0	5504.0
["""1065"""]	[target]	0.0	0.0	12.0	5504.0
["""2441"""]	[target]	0.0	0.0	11.0	5504.0
["""1184"""]	[target]	0.0	0.0	11.0	5504.0
["""3369"""]	[target]	0.0	0.0	22.0	5504.0
["""507"""]	[target]	0.0	0.0	21.0	5504.0
["""3163"""]	[target]	0.0	0.0	10.0	5504.0
["""1381"""]	[target]	0.0	0.0	10.0	5504.0
["""3747"""]	[target]	0.0	0.0	17.0	5504.0
["""1333"""]	[target]	0.0	0.0	32.0	5504.0
["""429"""]	[target]	0.0	0.0	10.0	5504.0
["""201"""]	[target]	0.0	0.0	54.0	5504.0
["""110"""]	[target]	0.0	0.0	39.0	5504.0
["""4250"""]	[target]	0.0	0.0	14.0	5504.0
["""2388"""]	[target]	0.0	0.0	19.0	5504.0
["""853"""]	[target]	0.0	0.0	15.0	5504.0
["""1090"""]	[target]	0.0	0.0	10.0	5504.0
["""404"""]	[target]	0.0	0.0	21.0	5504.0
