Description	Target	Measure	E11	E10	E01
["""1261"""]	[target]	0.0	0.0	12.0	5504.0
["""600"""]	[target]	0.0	0.0	20.0	5504.0
["""663"""]	[target]	0.0	0.0	11.0	5504.0
["""856"""]	[target]	0.0	0.0	44.0	5504.0
["""204"""]	[target]	0.0	0.0	30.0	5504.0
["""646"""]	[target]	0.0	0.0	11.0	5504.0
["""1914"""]	[target]	0.0	0.0	10.0	5504.0
["""3996"""]	[target]	0.0	0.0	16.0	5504.0
["""3320"""]	[target]	0.0	0.0	56.0	5504.0
["""405"""]	[target]	0.0	0.0	14.0	5504.0
["""2131"""]	[target]	0.0	0.0	13.0	5504.0
["""3432"""]	[target]	0.0	0.0	10.0	5504.0
["""2130"""]	[target]	0.0	0.0	12.0	5504.0
["""227"""]	[target]	0.0	0.0	31.0	5504.0
["""58"""]	[target]	0.0	0.0	13.0	5504.0
["""318"""]	[target]	0.0	0.0	47.0	5504.0
["""3072"""]	[target]	0.0	0.0	16.0	5504.0
["""507"""]	[target]	0.0	0.0	21.0	5504.0
["""3160"""]	[target]	0.0	0.0	66.0	5504.0
["""3938"""]	[target]	0.0	0.0	21.0	5504.0
["""1399"""]	[target]	0.0	0.0	37.0	5504.0
["""1036"""]	[target]	0.0	0.0	10.0	5504.0
["""1731"""]	[target]	0.0	0.0	11.0	5504.0
["""1142"""]	[target]	0.0	0.0	140.0	5504.0
["""902"""]	[target]	0.0	0.0	21.0	5504.0
["""3585"""]	[target]	0.0	0.0	10.0	5504.0
["""33"""]	[target]	0.0	0.0	13.0	5504.0
["""4055"""]	[target]	0.0	0.0	15.0	5504.0
["""2090"""]	[target]	0.0	0.0	14.0	5504.0
["""2465"""]	[target]	0.0	0.0	16.0	5504.0
["""3843"""]	[target]	0.0	0.0	11.0	5504.0
["""889"""]	[target]	0.0	0.0	17.0	5504.0
["""2535"""]	[target]	0.0	0.0	52.0	5504.0
["""1766"""]	[target]	0.0	0.0	11.0	5504.0
["""2476"""]	[target]	0.0	0.0	10.0	5504.0
["""4127"""]	[target]	0.0	0.0	14.0	5504.0
["""3910"""]	[target]	0.0	0.0	35.0	5504.0
["""1251"""]	[target]	0.0	0.0	15.0	5504.0
["""2365"""]	[target]	0.0	0.0	89.0	5504.0
["""2423"""]	[target]	0.0	0.0	24.0	5504.0
["""4014"""]	[target]	0.0	0.0	13.0	5504.0
["""665"""]	[target]	0.0	0.0	12.0	5504.0
["""475"""]	[target]	0.0	0.0	10.0	5504.0
["""1728"""]	[target]	0.0	0.0	11.0	5504.0
["""1134"""]	[target]	0.0	0.0	17.0	5504.0
["""1543"""]	[target]	0.0	0.0	20.0	5504.0
["""2480"""]	[target]	0.0	0.0	14.0	5504.0
["""2937"""]	[target]	0.0	0.0	37.0	5504.0
["""715"""]	[target]	0.0	0.0	59.0	5504.0
["""2301"""]	[target]	0.0	0.0	10.0	5504.0
