Description	Target	Measure	E11	E10	E01
["""3078"""]	[target]	1.0	59.0	0.0	5445.0
["""1893"""]	[target]	1.0	22.0	0.0	5482.0
["""1548"""]	[target]	1.0	16.0	0.0	5488.0
["""1974"""]	[target]	1.0	24.0	0.0	5480.0
["""1016"""]	[target]	1.0	11.0	0.0	5493.0
["""2730"""]	[target]	1.0	11.0	0.0	5493.0
["""3518""", """4535"""]	[target]	1.0	13.0	0.0	5491.0
["""236""", """633""", """4493"""]	[target]	1.0	11.0	0.0	5493.0
["""271""", """2613""", """3734"""]	[target]	1.0	11.0	0.0	5493.0
["""314""", """1878""", """3355"""]	[target]	1.0	12.0	0.0	5492.0
["""698""", """1383""", """3395"""]	[target]	1.0	17.0	0.0	5487.0
["""2317""", """3383""", """3832"""]	[target]	1.0	10.0	0.0	5494.0
["""3045""", """3832""", """3980"""]	[target]	1.0	11.0	0.0	5493.0
["""409""", """1449""", """2784""", """4535"""]	[target]	1.0	11.0	0.0	5493.0
["""2431""", """3270""", """3748"""]	[target]	1.0	10.0	0.0	5494.0
["""640""", """2926""", """4328"""]	[target]	1.0	14.0	0.0	5490.0
["""348""", """1940""", """2926"""]	[target]	1.0	10.0	0.0	5494.0
["""578""", """633""", """2440""", """4504"""]	[target]	1.0	11.0	0.0	5493.0
["""409""", """1449""", """3518""", """4535"""]	[target]	1.0	10.0	0.0	5494.0
["""2719""", """3355"""]	[target]	1.0	16.0	0.0	5488.0
["""236""", """2650""", """4270"""]	[target]	1.0	15.0	0.0	5489.0
["""1532""", """1629""", """3291"""]	[target]	1.0	10.0	0.0	5494.0
["""125""", """1005""", """2343"""]	[target]	1.0	16.0	0.0	5488.0
["""1449""", """4535"""]	[target]	1.0	17.0	0.0	5487.0
["""1940""", """2837"""]	[target]	1.0	11.0	0.0	5493.0
["""1920""", """2431""", """2899""", """4336"""]	[target]	1.0	11.0	0.0	5493.0
["""2723""", """3040""", """4378"""]	[target]	1.0	21.0	0.0	5483.0
["""2014""", """2317""", """3818""", """3824"""]	[target]	1.0	12.0	0.0	5492.0
["""566""", """1072""", """2833"""]	[target]	1.0	13.0	0.0	5491.0
["""1105""", """1878""", """3355""", """3980"""]	[target]	1.0	16.0	0.0	5488.0
["""633""", """2177""", """3045"""]	[target]	1.0	13.0	0.0	5491.0
["""2262""", """2723""", """3040"""]	[target]	1.0	19.0	0.0	5485.0
["""355""", """2431""", """2899"""]	[target]	1.0	22.0	0.0	5482.0
["""1532""", """2632""", """2833""", """4410"""]	[target]	1.0	11.0	0.0	5493.0
["""633""", """2208""", """2723""", """3040"""]	[target]	1.0	19.0	0.0	5485.0
["""1874""", """2014""", """3771"""]	[target]	1.0	12.0	0.0	5492.0
["""348""", """693"""]	[target]	1.0	10.0	0.0	5494.0
["""3383""", """3824"""]	[target]	1.0	24.0	0.0	5480.0
["""3355""", """3636""", """3818"""]	[target]	1.0	17.0	0.0	5487.0
["""1186""", """3078""", """4454"""]	[target]	1.0	12.0	0.0	5492.0
["""633""", """1974""", """1982""", """2865"""]	[target]	1.0	10.0	0.0	5494.0
["""236""", """1532""", """1629"""]	[target]	1.0	21.0	0.0	5483.0
["""979""", """4631"""]	[target]	1.0	10.0	0.0	5494.0
["""1340""", """2263""", """4514"""]	[target]	1.0	14.0	0.0	5490.0
["""369""", """3291"""]	[target]	1.0	17.0	0.0	5487.0
["""1651""", """2003""", """2431"""]	[target]	1.0	17.0	0.0	5487.0
["""632""", """1602""", """3456"""]	[target]	1.0	11.0	0.0	5493.0
["""92""", """2833"""]	[target]	1.0	21.0	0.0	5483.0
["""1989""", """2393""", """4097"""]	[target]	1.0	18.0	0.0	5486.0
["""97""", """430""", """3456"""]	[target]	1.0	13.0	0.0	5491.0
