Description	Target	Measure	E11	E10	E01
["""1372"""]	[target]	1.0	18.0	0.0	5486.0
["""3565"""]	[target]	1.0	19.0	0.0	5485.0
["""4356"""]	[target]	1.0	12.0	0.0	5492.0
["""3299"""]	[target]	1.0	11.0	0.0	5493.0
["""3437"""]	[target]	1.0	39.0	0.0	5465.0
["""765""", """3810"""]	[target]	1.0	12.0	0.0	5492.0
["""236""", """633""", """4493"""]	[target]	1.0	11.0	0.0	5493.0
["""2431""", """3270""", """3748"""]	[target]	1.0	10.0	0.0	5494.0
["""3824""", """4660""", """4704"""]	[target]	1.0	10.0	0.0	5494.0
["""979""", """2317""", """3045"""]	[target]	1.0	15.0	0.0	5489.0
["""1878""", """3045""", """3818""", """3980"""]	[target]	1.0	12.0	0.0	5492.0
["""1874""", """2014""", """2087""", """3818"""]	[target]	1.0	12.0	0.0	5492.0
["""2632""", """2746""", """2859""", """3833"""]	[target]	1.0	23.0	0.0	5481.0
["""566""", """1072""", """4270"""]	[target]	1.0	21.0	0.0	5483.0
["""698""", """1383""", """1893"""]	[target]	1.0	12.0	0.0	5492.0
["""314""", """1878""", """3355"""]	[target]	1.0	12.0	0.0	5492.0
["""409""", """4535"""]	[target]	1.0	20.0	0.0	5484.0
["""698""", """1893""", """3814"""]	[target]	1.0	14.0	0.0	5490.0
["""2014""", """2317""", """3104"""]	[target]	1.0	13.0	0.0	5491.0
["""2371""", """2926""", """4328"""]	[target]	1.0	14.0	0.0	5490.0
["""3355""", """3832""", """3980"""]	[target]	1.0	12.0	0.0	5492.0
["""1651""", """2431""", """3604"""]	[target]	1.0	17.0	0.0	5487.0
["""1874""", """3771""", """3818"""]	[target]	1.0	10.0	0.0	5494.0
["""578""", """2440""", """4504"""]	[target]	1.0	11.0	0.0	5493.0
["""1246""", """2746""", """2859"""]	[target]	1.0	28.0	0.0	5476.0
["""456""", """1989""", """2393"""]	[target]	1.0	17.0	0.0	5487.0
["""1105""", """1878""", """1958"""]	[target]	1.0	16.0	0.0	5488.0
["""2177""", """2262""", """3818"""]	[target]	1.0	11.0	0.0	5493.0
["""633""", """2440""", """3832"""]	[target]	1.0	10.0	0.0	5494.0
["""640""", """1940"""]	[target]	1.0	13.0	0.0	5491.0
["""1651""", """2003""", """2431"""]	[target]	1.0	17.0	0.0	5487.0
["""1186""", """3078""", """4454"""]	[target]	1.0	12.0	0.0	5492.0
["""271""", """1101""", """3734"""]	[target]	1.0	11.0	0.0	5493.0
["""3110""", """3355""", """3771"""]	[target]	1.0	16.0	0.0	5488.0
["""1105""", """1878""", """3636"""]	[target]	1.0	11.0	0.0	5493.0
["""369""", """4270""", """4410"""]	[target]	1.0	14.0	0.0	5490.0
["""2014""", """2317""", """3818""", """3824"""]	[target]	1.0	12.0	0.0	5492.0
["""979""", """1874""", """2014""", """2175"""]	[target]	1.0	13.0	0.0	5491.0
["""124""", """693""", """2223""", """3939"""]	[target]	1.0	12.0	0.0	5492.0
["""979""", """4679"""]	[target]	1.0	11.0	0.0	5493.0
["""2087""", """4615"""]	[target]	1.0	10.0	0.0	5494.0
["""1233""", """2431""", """4024"""]	[target]	1.0	20.0	0.0	5484.0
["""2466""", """3832"""]	[target]	1.0	10.0	0.0	5494.0
["""633""", """2552"""]	[target]	1.0	28.0	0.0	5476.0
["""2014""", """3360""", """4102"""]	[target]	1.0	15.0	0.0	5489.0
["""74""", """3145""", """3410"""]	[target]	1.0	10.0	0.0	5494.0
["""632""", """1602""", """3456"""]	[target]	1.0	11.0	0.0	5493.0
["""524""", """2720""", """3001"""]	[target]	1.0	18.0	0.0	5486.0
["""1186""", """3832"""]	[target]	1.0	13.0	0.0	5491.0
["""2122""", """3381""", """3832"""]	[target]	1.0	15.0	0.0	5489.0
