Description	Target	Measure	E11	E10	E01
["""108"""]	[target]	1.0	13.0	0.0	5491.0
["""1893"""]	[target]	1.0	22.0	0.0	5482.0
["""3580"""]	[target]	1.0	12.0	0.0	5492.0
["""2453"""]	[target]	1.0	10.0	0.0	5494.0
["""271"""]	[target]	1.0	11.0	0.0	5493.0
["""1372"""]	[target]	1.0	18.0	0.0	5486.0
["""236""", """633""", """4493"""]	[target]	1.0	11.0	0.0	5493.0
["""698""", """1383""", """1893"""]	[target]	1.0	12.0	0.0	5492.0
["""1651""", """3270""", """3604"""]	[target]	1.0	10.0	0.0	5494.0
["""1651""", """2431""", """3748"""]	[target]	1.0	11.0	0.0	5493.0
["""125""", """1005""", """2343"""]	[target]	1.0	16.0	0.0	5488.0
["""640""", """4651"""]	[target]	1.0	13.0	0.0	5491.0
["""355""", """2431""", """2899"""]	[target]	1.0	22.0	0.0	5482.0
["""369""", """3291"""]	[target]	1.0	17.0	0.0	5487.0
["""1072""", """2650"""]	[target]	1.0	15.0	0.0	5489.0
["""2003""", """2431""", """3270"""]	[target]	1.0	18.0	0.0	5486.0
["""1839""", """1920""", """2431"""]	[target]	1.0	14.0	0.0	5490.0
["""633""", """2552"""]	[target]	1.0	28.0	0.0	5476.0
["""74""", """2647""", """3410"""]	[target]	1.0	10.0	0.0	5494.0
["""1878""", """1958"""]	[target]	1.0	45.0	0.0	5459.0
["""1005""", """2343""", """3389"""]	[target]	1.0	14.0	0.0	5490.0
["""430""", """1602""", """3456"""]	[target]	1.0	22.0	0.0	5482.0
["""632""", """1602""", """3426"""]	[target]	1.0	13.0	0.0	5491.0
["""1590""", """3001"""]	[target]	1.0	40.0	0.0	5464.0
["""2177""", """3832"""]	[target]	1.0	36.0	0.0	5468.0
["""1186""", """2493""", """4172"""]	[target]	1.0	13.0	0.0	5491.0
["""2122""", """2493"""]	[target]	1.0	20.0	0.0	5484.0
["""1532""", """4270"""]	[target]	1.0	36.0	0.0	5468.0
["""2262""", """3818"""]	[target]	1.0	16.0	0.0	5488.0
["""633""", """1241""", """2552"""]	[target]	1.0	14.0	0.0	5490.0
["""236""", """874""", """1978"""]	[target]	1.0	10.0	0.0	5494.0
["""124""", """648""", """3939"""]	[target]	1.0	12.0	0.0	5492.0
["""236""", """1629"""]	[target]	1.0	21.0	0.0	5483.0
["""633""", """1982""", """3241"""]	[target]	1.0	12.0	0.0	5492.0
["""3771""", """3818"""]	[target]	1.0	29.0	0.0	5475.0
["""2493""", """3381""", """4454"""]	[target]	1.0	21.0	0.0	5483.0
["""350""", """649""", """2014"""]	[target]	1.0	10.0	0.0	5494.0
["""2431""", """2982""", """4196"""]	[target]	1.0	14.0	0.0	5490.0
["""2493""", """3078"""]	[target]	1.0	31.0	0.0	5473.0
["""874""", """3299""", """4544"""]	[target]	1.0	11.0	0.0	5493.0
["""765""", """1487""", """4704"""]	[target]	1.0	10.0	0.0	5494.0
["""1041""", """1892""", """2431"""]	[target]	1.0	11.0	0.0	5493.0
["""3355""", """3636"""]	[target]	1.0	27.0	0.0	5477.0
["""2014""", """3565""", """4062"""]	[target]	1.0	14.0	0.0	5490.0
["""63"""]	[target]	1.0	16.0	0.0	5488.0
["""2960""", """3104"""]	[target]	1.0	11.0	0.0	5493.0
["""4172""", """4454"""]	[target]	1.0	20.0	0.0	5484.0
["""3104""", """4642"""]	[target]	1.0	28.0	0.0	5476.0
["""694"""]	[target]	1.0	11.0	0.0	5493.0
["""3437"""]	[target]	1.0	39.0	0.0	5465.0
