Description	Target	Measure	E11	E10	E01
["""1049"""]	[target]	0.0	0.0	26.0	5504.0
["""1977"""]	[target]	0.0	0.0	31.0	5504.0
["""4529"""]	[target]	0.0	0.0	11.0	5504.0
["""2299"""]	[target]	0.0	0.0	14.0	5504.0
["""2645"""]	[target]	0.0	0.0	11.0	5504.0
["""4553"""]	[target]	0.0	0.0	19.0	5504.0
["""4130"""]	[target]	0.0	0.0	38.0	5504.0
["""1097"""]	[target]	0.0	0.0	31.0	5504.0
["""4081"""]	[target]	0.0	0.0	10.0	5504.0
["""2536""", """3087"""]	[target]	0.0	0.0	10.0	5504.0
["""740""", """3937"""]	[target]	0.0	0.0	13.0	5504.0
["""143""", """901""", """3149"""]	[target]	0.0	0.0	14.0	5504.0
["""2381""", """4704"""]	[target]	0.0	0.0	13.0	5504.0
["""2920""", """4598"""]	[target]	0.0	0.0	11.0	5504.0
["""4195""", """4587"""]	[target]	0.0	0.0	13.0	5504.0
["""2717""", """3938"""]	[target]	0.0	0.0	10.0	5504.0
["""959""", """4620"""]	[target]	0.0	0.0	13.0	5504.0
["""3650""", """4605"""]	[target]	0.0	0.0	14.0	5504.0
["""803""", """2023"""]	[target]	0.0	0.0	12.0	5504.0
["""3251""", """4320"""]	[target]	0.0	0.0	18.0	5504.0
["""1534""", """3272"""]	[target]	0.0	0.0	22.0	5504.0
["""201""", """3333""", """4606"""]	[target]	0.0	0.0	10.0	5504.0
["""3160""", """4630"""]	[target]	0.0	0.0	11.0	5504.0
["""3268""", """4668"""]	[target]	0.0	0.0	14.0	5504.0
["""1341""", """4578""", """4601"""]	[target]	0.0	0.0	10.0	5504.0
["""866"""]	[target]	0.0	0.0	17.0	5504.0
["""518""", """4695"""]	[target]	0.0	0.0	10.0	5504.0
["""3957""", """4605"""]	[target]	0.0	0.0	11.0	5504.0
["""2114""", """4328"""]	[target]	0.0	0.0	11.0	5504.0
["""765""", """2105""", """2197"""]	[target]	0.0	0.0	10.0	5504.0
["""4470""", """4713"""]	[target]	0.0	0.0	15.0	5504.0
["""3183"""]	[target]	0.0	0.0	25.0	5504.0
["""681""", """2360"""]	[target]	0.0	0.0	29.0	5504.0
["""143""", """889""", """4285"""]	[target]	0.0	0.0	12.0	5504.0
["""1596""", """2411"""]	[target]	0.0	0.0	11.0	5504.0
["""1033""", """2008""", """2174"""]	[target]	0.0	0.0	14.0	5504.0
["""1128""", """4659"""]	[target]	0.0	0.0	21.0	5504.0
["""4441"""]	[target]	0.0	0.0	11.0	5504.0
["""2476"""]	[target]	0.0	0.0	10.0	5504.0
["""991""", """1955"""]	[target]	0.0	0.0	11.0	5504.0
["""4283""", """4665"""]	[target]	0.0	0.0	10.0	5504.0
["""3367""", """4614"""]	[target]	0.0	0.0	10.0	5504.0
["""4127""", """4587""", """4640"""]	[target]	0.0	0.0	10.0	5504.0
["""462""", """4689"""]	[target]	0.0	0.0	10.0	5504.0
["""3246""", """4668"""]	[target]	0.0	0.0	13.0	5504.0
["""3139""", """4695"""]	[target]	0.0	0.0	10.0	5504.0
["""3364""", """4632""", """4713"""]	[target]	0.0	0.0	10.0	5504.0
["""110""", """2306"""]	[target]	0.0	0.0	18.0	5504.0
["""1000""", """4587""", """4650"""]	[target]	0.0	0.0	10.0	5504.0
["""1602""", """2430""", """3295"""]	[target]	0.0	0.0	13.0	5504.0
